participant,stitch_type,sequence_id,duration,yaw_range,pitch_range,roll_range,max_yaw_speed,max_pitch_speed,max_roll_speed,avg_yaw_speed,avg_pitch_speed,avg_roll_speed,yaw_direction_changes,pitch_direction_changes,roll_direction_changes,yaw_complexity,pitch_complexity,roll_complexity
sc,sc,138,10436.974789915967,612.42,223.38,174.2,70.16,42.47999999999999,23.439999999999998,7.3927576489532925,3.841537842190018,2.7530273752012913,102,80,76,30,29,33
sc,sc,139,3050.420168067227,682.0699999999999,251.09999999999997,163.76,57.129999999999995,20.080000000000005,18.125,11.46202479338843,4.493044077134988,2.9577134986225913,11,11,13,16,13,7
sc,sc,140,3352.9411764705883,743.78,276.06,154.66,94.025,41.105,16.3,10.855601503759395,4.433195488721805,2.6293984962405994,14,10,16,14,11,12
sc,sc,141,9226.890756302522,699.46,183.54000000000002,188.11,84.59500000000001,30.825000000000003,17.729999999999997,8.335683060109295,3.7529143897996398,2.9338023679417145,78,75,48,32,26,33
sc,sc,142,2739.495798319328,830.57,437.20000000000005,242.48999999999998,110.28999999999999,47.269999999999996,23.47,15.230245398773013,7.682576687116567,4.927361963190183,24,20,23,10,10,10
sc,sc,143,1957.983193277311,701.1700000000001,323.06,241.94,81.91000000000003,39.03,25.299999999999997,14.127060085836911,7.472918454935615,5.22341201716738,11,9,10,7,10,4
sc,sc,144,3092.436974789916,687.01,273.14,177.06,93.29,36.16499999999999,22.095000000000002,10.414239130434776,4.494429347826091,3.155067934782607,8,7,16,7,10,9
sc,sc,145,2949.5798319327732,718.56,282.65,223.07999999999998,79.075,40.805,22.185,13.385071225071245,5.561823361823365,3.928646723646725,11,18,15,7,9,13
sc,sc,146,9949.579831932773,738.3399999999999,172.55,177.62,99.06,32.685,23.285,10.941566722972983,4.622157939189185,3.604704391891892,82,93,44,32,31,47
sc,sc,147,1915.966386554622,601.26,244.87,244.82,55.845,37.965,35.795,11.988223684210531,7.143596491228072,5.464342105263164,9,9,10,5,6,6
sc,sc,148,5512.605042016807,772.0899999999999,220.09,302.24,67.54,31.770000000000003,44.644999999999996,10.100663109756084,4.5658841463414594,6.770594512195124,52,42,45,23,23,13
